,0,1,2,3
0,-0.01767981959743721,0.0625921792334231,0.15713455956153366,0.0
1,0.0570196778500912,0.07122095182696034,0.007628756711566147,1.0
2,0.07047806670607476,0.06903518495080813,0.000677865718129002,0.0
3,0.06250687408601052,0.017267471367727688,0.1243111552822425,0.0
4,0.04754134099742412,0.07179229417488474,0.02998046996178439,0.0
5,0.0728233743943282,0.06710882315503175,9.62419253487748e-05,1.0
6,-0.052666724215855915,0.10686395136661024,0.02038535538823363,1.0
7,0.055946266669587616,0.08183408575812591,0.036581197486178885,0.0
8,0.058725100930526845,0.07604198722403992,0.03779737997843325,0.0
9,0.003299724473729365,0.07479123400196816,0.1426969390388617,0.0
10,0.05512302820802533,0.0518468987484491,0.006359250250921913,0.0
11,0.06953009873503693,0.06652731746771136,0.0033468390269935575,2.0
12,0.06656236646742417,-0.02206076460840567,0.01660117806188282,2.0
13,0.08491121493521266,0.06483791534435604,0.005714546849235355,0.0
14,0.0821891680352785,0.07344314709550209,0.00018617004679783328,2.0
15,0.06433957683139625,0.053364238646706225,0.016741228185184184,2.0
16,0.07190728455469218,0.07479653470756364,0.0005658666526474357,2.0
17,0.07235527221409276,0.06953597486021047,0.0006597424575095324,1.0
18,0.014212350520358304,0.06300911714334306,0.0955534400260732,0.0
19,0.06749496817876319,0.06749496817876319,0.004642615980790877,1.0
20,0.047072838046731284,0.032590861601790345,0.01742402155497218,0.0
21,0.06957632729138416,0.06342288673096744,0.0053627480875783964,1.0
22,0.06956015397954632,0.06664030552652483,0.0013277739102458927,1.0
23,0.06852514082256794,0.06852514082256794,0.002045849589778405,1.0
24,0.07905081831130958,0.14271911661595602,0.07033672536223512,1.0
25,0.07243100733429186,0.06215577377772228,0.0015758827128809414,1.0
26,0.0680386732966079,0.0680386732966079,0.0033197573739148765,2.0
27,0.07240741328793159,0.065093967891364,0.0014871536300796568,1.0
28,0.05355920016851376,-0.008654688316161258,0.048898245163544275,1.0
29,0.059244338588657915,0.06871008743521981,0.007947367786224756,1.0
30,0.06966620659050517,0.043572630486741766,0.0060519664376674906,1.0
31,0.10590618513626111,0.04310765498264975,0.0004487354565669979,1.0
32,0.06995749939260576,0.06995749939260576,0.0020187344875378464,1.0
33,0.07384432580517718,0.07243346238926937,0.0007826999419542587,1.0
34,0.0690203251622145,0.056489959677006374,0.005923092632519744,1.0
35,0.09058335573781078,0.05781184625016024,0.10220275695848736,1.0
36,0.06742492616357217,0.03359034531156834,0.009640261055052739,1.0
37,0.05848611926850201,0.03980506198156139,0.04605872564903441,1.0
38,0.09412967845977921,0.03618062596660684,0.13314827067204701,1.0
39,0.07776603611634858,0.05923508689854016,0.005745200241512977,1.0
40,0.0563255582532409,0.052365611416002183,0.05464506816103006,1.0
41,0.055143086602381756,0.040167303216359716,0.0013654276658920119,1.0
42,0.06466593618332261,0.03810608568879843,0.05638624544246069,1.0
43,0.06983626654524078,0.06830455912203,0.017261413104753324,1.0
44,0.07428517701569944,0.05851205244820702,0.008733507371151457,1.0
45,0.07169034902680292,0.06902799460465153,0.0033512281438984604,1.0
46,0.06461788044093054,0.035995679897519645,0.06336834997644736,1.0
47,0.07574137429410774,0.05494066538571282,0.0017607562245275765,1.0
48,0.06529304550697494,0.0728669534873115,0.004210541458187346,1.0
49,-0.027379834024095925,0.027693510747995684,0.07501895766569033,1.0
